8,42	-2,23	1,02
8,46	-2,16	1,04
8,5	-2,06	1,06
8,54	-1,95	1,07
8,58	-1,81	1,08
8,62	-1,65	1,09
8,66	-1,45	1,09
8,7	-1,24	1,09
8,74	-1	1,09
8,78	-0,74	1,08
8,82	-0,45	1,07
8,86	-0,13	1,06
8,9	0,22	1,04
8,94	0,61	1,01
8,98	1,03	0,98
9,02	1,48	0,95
9,06	1,97	0,91
9,1	2,49	0,86
9,14	3,05	0,8
9,18	3,64	0,73
9,22	4,27	0,66
9,26	4,94	0,58
9,3	5,63	0,5
9,34	6,36	0,4
9,38	7,11	0,3
9,42	7,89	0,18
9,46	8,68	0,06
9,52	9,49	-0,07
9,54	10,31	-0,2
9,58	11,14	-0,35
9,62	11,96	-0,5
9,66	12,78	-0,66
9,7	13,58	-0,83
9,74	14,36	-1
9,78	15,11	-1,18
9,82	15,43	-1,3
9,86	15,37	-1,41
9,9	15,25	-1,55
9,94	15,06	-1,69
9,98	14,8	-1,82
10,04	14,49	-1,94
10,06	14,15	-2,07
10,1	13,77	-2,19
10,14	13,36	-2,3
10,18	12,88	-2,4
10,22	12,34	-2,5
10,26	11,73	-2,58
10,3	11,07	-2,66
10,34	10,34	-2,73
10,38	9,56	-2,79
10,42	8,71	-2,83
10,48	7,81	-2,87
10,5	6,83	-2,89
10,54	5,79	-2,9
10,58	4,67	-2,9
10,62	3,48	-2,88
10,66	2,22	-2,84
10,7	0,88	-2,79
10,74	-0,54	-2,71
10,78	-2,05	-2,63
10,84	-3,6	-2,52
10,86	-4,64	-2,49
10,9	-4,99	-2,5
10,96	-4,69	-2,53
10,98	-3,93	-3,07
11,02	-3,23	-3,05
11,06	-2,91	-2,78
11,1	-2,57	-2,81
11,14	-2,32	-2,75
11,18	-2,18	-2,68
11,22	-2,24	-2,52
11,28	-2,32	-2,5
11,3	-2,57	-2,37
11,34	-2,86	-2,33
11,38	-2,93	-2,47
11,42	-3,02	-2,45
11,46	-3,05	-2,49
11,52	-2,99	-2,55
11,54	-2,9	-2,51
11,58	-2,81	-2,5
11,62	-2,77	-2,48
11,68	-2,77	-2,45
11,7	-2,8	-2,43
11,74	-2,85	-2,41
11,78	-2,9	-2,39
11,82	-2,93	-2,38
11,86	-2,94	-2,36
11,92	-2,93	-2,35
11,94	-2,9	-2,33
11,98	-2,88	-2,31
12,02	-2,85	-2,29
12,06	-2,84	-2,26
12,1	-2,85	-2,24
12,14	-2,87	-2,21
12,18	-2,89	-2,19
12,22	-2,9	-2,16
12,26	-2,92	-2,14
12,3	-2,92	-2,12
12,36	-2,91	-2,1
12,38	-2,89	-2,08
12,42	-2,88	-2,06
12,46	-2,87	-2,04
12,5	-2,88	-2,02
12,54	-2,88	-2
12,58	-2,9	-1,98
12,62	-2,91	-1,96
12,66	-2,92	-1,94
12,7	-2,92	-1,92
12,76	-2,92	-1,9
12,8	-2,9	-1,89
12,82	-2,89	-1,87
12,86	-2,89	-1,85
12,9	-2,89	-1,83
12,94	-2,9	-1,81
12,98	-2,91	-1,79
13,02	-2,91	-1,77
13,06	-2,92	-1,75
13,1	-2,92	-1,73
13,14	-2,92	-1,71
13,2	-2,92	-1,69
13,22	-2,92	-1,67
13,26	-2,92	-1,66
13,3	-2,91	-1,64
13,34	-2,91	-1,62
13,38	-2,91	-1,61
13,42	-2,92	-1,59
13,46	-2,92	-1,57
13,5	-2,92	-1,56
13,54	-2,92	-1,54
13,58	-2,92	-1,52
13,64	-2,92	-1,51
13,66	-2,92	-1,49
13,7	-2,92	-1,47
13,74	-2,92	-1,45
13,78	-2,92	-1,43
13,82	-2,93	-1,41
13,86	-2,93	-1,39
13,9	-2,93	-1,37
13,94	-2,93	-1,35
13,98	-2,93	-1,33
14,02	-2,93	-1,31
14,08	-2,93	-1,29
14,1	-2,93	-1,27
14,16	-2,93	-1,25
14,18	-2,93	-1,23
14,22	-2,93	-1,21
14,26	-2,93	-1,19
14,3	-2,93	-1,17
14,34	-2,94	-1,15
14,38	-2,94	-1,13
14,42	-2,94	-1,11
14,46	-2,94	-1,09
14,5	-2,94	-1,07
14,54	-2,94	-1,06
14,58	-2,94	-1,04
14,62	-2,94	-1,02
14,66	-2,94	-1
14,7	-2,94	-0,98
14,74	-2,95	-0,96
14,8	-2,95	-0,94
14,84	-2,95	-0,92
14,86	-2,94	-0,91
14,9	-2,94	-0,91
14,96	-2,94	-0,91
14,98	-2,93	-0,9
15,02	-2,93	-0,9
15,06	-2,93	-0,89
15,1	-2,93	-0,89
15,14	-2,93	-0,88
15,2	-2,93	-0,88
15,22	-2,93	-0,87
15,26	-2,93	-0,87
15,3	-2,93	-0,86
15,34	-2,94	-0,86
15,38	-2,94	-0,85
15,44	-2,94	-0,85
15,46	-2,94	-0,83
15,52	-2,94	-0,82
15,54	-2,94	-0,7
15,58	-2,93	-0,58
15,62	-2,93	-0,47
15,66	-2,92	-0,35
15,7	-2,9	-0,23
15,74	-2,88	-0,12
15,78	-2,85	-0,01
15,84	-2,81	0,1
15,86	-2,78	0,21
15,9	-2,74	0,32
15,94	-2,71	0,43
15,98	-2,68	0,53
16,02	-2,64	0,64
16,06	-2,59	0,74
16,1	-2,53	0,84
16,14	-2,43	0,93
16,18	-2,28	1,01
16,22	-2,09	1,09
16,26	-1,85	1,15
16,32	-1,54	1,2
16,34	-1,18	1,23
16,38	-0,76	1,24
16,42	-0,27	1,23
16,46	0,28	1,2
16,5	0,89	1,14
16,54	1,56	1,05
16,58	2,3	0,92
16,62	3,1	0,76
16,66	3,96	0,57
16,7	4,88	0,34
16,74	5,84	0,06
16,78	6,85	-0,25
16,82	7,88	-0,61
16,86	8,91	-1,01
16,9	9,94	-1,44
16,94	10,93	-1,92
16,98	11,87	-2,43
17,02	12,75	-2,98
17,06	13,58	-3,55
17,1	14,35	-4,15
17,14	15,05	-4,78
17,18	15,6	-5,42
17,22	15,67	-6,04
17,26	15,6	-6,66
17,3	15,48	-7,27
17,34	15,26	-7,87
17,38	14,99	-8,46
17,42	14,64	-9,03
17,46	14,23	-9,58
17,5	13,76	-10
17,54	13,21	-10
17,58	12,6	-10
17,62	11,93	-10
17,66	11,18	-10
17,7	10,37	-10
17,74	9,49	-10
17,78	8,55	-10
17,82	7,54	-10
17,86	6,46	-10
17,92	5,32	-10
17,94	4,11	-10
17,98	2,83	-10
18,02	1,49	-10
18,06	0,08	-9,94
18,1	-1,4	-9,83
18,14	-2,94	-9,65
18,18	-4,55	-9,4
18,22	-6,22	-9,08
18,26	-7,52	-8,74
18,32	-7,36	-8,49
18,34	-6,68	-8,97
18,38	-6,33	-8,74
18,42	-5,94	-8,78
18,46	-5,56	-8,78
18,5	-5,27	-8,72
18,54	-5,08	-8,66
18,58	-4,96	-8,6
18,62	-4,89	-8,56
18,66	-4,88	-8,51
18,7	-4,95	-8,45
18,74	-5,08	-8,39
18,78	-5,28	-8,33
18,82	-5,55	-8,26
18,86	-5,89	-8,2
18,9	-6,29	-8,12
18,94	-6,76	-8,05
18,98	-7,3	-7,97
19,02	-7,9	-7,89
19,06	-8,57	-7,8
19,1	-9,31	-7,71
19,14	-10,11	-7,62
19,18	-10,98	-7,52
19,22	-11,92	-7,42
19,26	-12,92	-7,31
19,3	-13,99	-7,2
19,34	-15,13	-7,09
19,38	-16,33	-6,97
19,42	-17,6	-6,85
19,46	-18,94	-6,72
19,5	-20,34	-6,59
19,54	-20,6	-7,33
19,58	-20,95	-7,22
19,62	-21,16	-7,28
19,66	-21,17	-7,38
19,7	-21,18	-7,35
19,74	-21,23	-7,28
19,78	-21,38	-7,18
19,82	-21,5	-7,16
19,86	-21,55	-7,17
19,9	-21,57	-7,16
19,94	-21,59	-7,13
19,98	-21,6	-7,1
20,04	-21,59	-7,08
20,06	-21,55	-7,08
20,1	-21,52	-7,05
20,14	-21,49	-7,03
20,18	-21,47	-7
20,22	-21,39	-7,01
20,26	-21,33	-6,98
20,3	-21,26	-6,96
20,34	-21,19	-6,95
20,38	-21,11	-6,93
20,42	-21,02	-6,92
20,46	-20,92	-6,9
20,5	-20,83	-6,88
20,54	-20,72	-6,86
20,58	-20,62	-6,84
20,62	-20,51	-6,83
20,66	-20,41	-6,81
20,7	-20,3	-6,79
20,74	-20,18	-6,77
20,78	-20,07	-6,75
20,82	-19,96	-6,73
20,86	-19,85	-6,71
20,9	-19,74	-6,69
20,94	-19,63	-6,67
20,98	-19,51	-6,65
21,02	-19,4	-6,63
21,06	-19,29	-6,62
21,1	-19,17	-6,6
21,14	-19,06	-6,58
21,18	-18,94	-6,57
21,22	-18,82	-6,55
21,26	-18,71	-6,53
21,3	-18,59	-6,51
21,34	-18,47	-6,49
21,38	-18,35	-6,48
21,42	-18,26	-6,43
21,46	-18,12	-6,46
21,5	-17,95	-6,47
21,54	-17,79	-6,45
21,58	-17,64	-6,42
21,64	-17,49	-6,41
21,66	-17,34	-6,39
21,7	-17,18	-6,38
21,74	-17,02	-6,37
21,78	-16,87	-6,35
21,82	-16,73	-6,33
21,86	-16,59	-6,3
21,9	-16,48	-6,27
21,94	-16,38	-6,24
21,98	-16,31	-6,21
22,02	-16,25	-6,17
22,06	-16,22	-6,13
22,1	-16,22	-6,09
22,14	-16,24	-6,05
22,18	-16,29	-6
22,22	-16,35	-5,96
22,26	-16,45	-5,91
22,3	-16,57	-5,87
22,34	-16,71	-5,82
22,38	-16,88	-5,77
22,42	-17,08	-5,72
22,46	-17,3	-5,67
22,5	-17,54	-5,61
22,54	-17,82	-5,56
22,58	-18,12	-5,5
22,62	-18,44	-5,44
22,66	-18,81	-5,37
22,7	-18,99	-5,5
22,74	-19,24	-5,41
22,78	-19,52	-5,35
22,82	-19,78	-5,33
22,86	-20,04	-5,29
22,9	-20,32	-5,24
22,94	-20,62	-5,19
22,98	-20,92	-5,14
23,02	-21,25	-5,09
23,06	-21,58	-5,04
23,1	-21,92	-5
23,14	-22,27	-4,95
23,18	-22,64	-4,89
23,22	-23,02	-4,84
23,26	-23,4	-4,79
23,3	-23,8	-4,73
23,34	-24,21	-4,68
23,38	-24,62	-4,63
23,42	-25,04	-4,57
23,46	-25,47	-4,52
23,5	-25,9	-4,46
23,54	-26,35	-4,41
23,58	-26,79	-4,36
23,62	-27,24	-4,3
23,66	-27,69	-4,24
23,7	-28,15	-4,19
23,74	-28,61	-4,13
23,78	-29,08	-4,08
23,82	-29,54	-4,02
23,86	-30	-3,97
23,9	-30,44	-3,93
23,94	-30,89	-3,87
23,98	-31,34	-3,82
24,02	-31,77	-3,77
24,06	-32,2	-3,72
24,1	-32,62	-3,67
24,14	-33,03	-3,62
24,18	-33,44	-3,57
24,22	-33,83	-3,53
24,26	-34,21	-3,48
24,3	-34,58	-3,43
24,34	-34,94	-3,39
24,38	-35,28	-3,34
24,42	-35,6	-3,3
24,46	-35,91	-3,26
24,5	-36,2	-3,22
24,54	-36,47	-3,19
24,58	-36,72	-3,15
24,62	-36,94	-3,12
24,66	-37,14	-3,08
24,7	-37,31	-3,05
24,74	-37,45	-3,03
24,78	-37,57	-3,01
24,82	-37,65	-2,98
24,86	-37,7	-2,96
24,9	-37,72	-2,94
24,96	-37,71	-2,92
24,98	-37,67	-2,98
25,02	-37,59	-3,02
25,06	-37,48	-3,06
25,1	-37,34	-3,12
25,14	-37,15	-3,17
25,18	-36,94	-3,22
25,22	-36,69	-3,27
25,26	-36,41	-3,32
25,3	-36,09	-3,37
25,34	-35,74	-3,43
25,38	-35,36	-3,48
25,42	-34,95	-3,53
25,46	-34,52	-3,59
25,5	-34,05	-3,64
25,54	-33,55	-3,68
25,58	-33,03	-3,74
25,62	-32,48	-3,79
25,66	-31,92	-3,83
25,7	-31,33	-3,88
25,74	-30,72	-3,92
25,78	-30,09	-3,97
25,82	-29,43	-4,02
25,86	-28,77	-4,05
25,9	-28,09	-4,09
25,94	-27,4	-4,11
25,98	-26,71	-4,14
26,02	-26,01	-4,16
26,06	-25,32	-4,17
26,1	-24,62	-4,18
26,14	-23,93	-4,19
26,18	-23,24	-4,2
26,22	-22,56	-4,2
26,26	-21,88	-4,2
26,3	-21,22	-4,2
26,34	-20,57	-4,19
26,38	-19,93	-4,18
26,42	-19,3	-4,17
26,46	-18,7	-4,15
26,5	-17,8	-4,71
26,56	-16,76	-4,99
26,6	-15,89	-4,73
26,64	-15,16	-4,49
26,68	-14,49	-4,37
26,72	-13,91	-4,25
26,76	-13,34	-4,22
26,8	-12,8	-4,18
26,84	-12,33	-4,09
26,88	-11,92	-3,97
26,92	-11,57	-3,87
26,96	-11,26	-3,79
27	-11	-3,71
27,04	-10,79	-3,62
27,08	-10,63	-3,54
27,12	-10,52	-3,44
27,16	-10,45	-3,35
27,2	-10,43	-3,26
27,24	-10,46	-3,17
27,28	-10,53	-3,08
27,32	-10,64	-2,99
27,36	-10,8	-2,9
27,4	-10,99	-2,82
27,44	-11,21	-2,74
27,48	-11,47	-2,67
27,52	-11,75	-2,6
27,56	-12,06	-2,53
27,6	-12,39	-2,47
27,64	-12,74	-2,41
27,68	-13,11	-2,36
27,72	-13,5	-2,31
27,76	-13,89	-2,26
27,8	-14,29	-2,22
27,84	-14,7	-2,19
27,88	-15,11	-2,16
27,92	-15,51	-2,14
27,96	-15,92	-2,12
28	-16,31	-2,11
28,04	-16,7	-2,1
28,08	-17,08	-2,09
28,12	-17,44	-2,09
28,16	-17,8	-2,09
28,2	-18,13	-2,1
28,24	-18,46	-2,1
28,28	-18,76	-2,11
28,32	-19,07	-2,09
28,36	-19,2	-2,39
28,4	-19,37	-2,3
28,44	-19,51	-2,34
28,48	-19,62	-2,38
28,52	-19,72	-2,37
28,56	-19,83	-2,36
28,6	-19,94	-2,33
28,64	-20,06	-2,3
28,68	-20,18	-2,27
28,72	-20,32	-2,23
28,76	-20,47	-2,19
28,8	-20,65	-2,13
28,84	-20,82	-2,1
28,88	-21,01	-2,08
28,92	-21,2	-2,04
28,96	-21,41	-1,98
29	-21,64	-1,92
29,04	-21,89	-1,86
29,08	-22,18	-1,78
29,12	-22,48	-1,71
29,16	-22,82	-1,62
29,2	-23,2	-1,54
29,24	-23,6	-1,44
29,28	-24,05	-1,34
29,32	-24,53	-1,24
29,36	-25,05	-1,13
29,4	-25,61	-1,02
29,44	-26,21	-0,9
29,48	-26,87	-0,77
29,52	-27,56	-0,64
29,56	-28,27	-0,58
29,6	-28,97	-0,55
29,64	-29,69	-0,47
29,68	-30,41	-0,42
29,72	-31,13	-0,38
29,76	-31,85	-0,32
29,8	-32,59	-0,24
29,84	-33,35	-0,16
29,88	-34,13	-0,07
29,92	-34,94	0,03
29,96	-35,77	0,13
30	-36,63	0,24
30,04	-37,51	0,34
30,08	-38,43	0,47
30,12	-39,39	0,59
30,16	-40,37	0,71
30,2	-41,39	0,83
30,24	-42,41	0,91
30,28	-43,46	1,03
30,32	-44,52	1,11
30,36	-45,57	1,17
30,4	-46,62	1,22
30,44	-47,64	1,25
30,48	-48,64	1,27
30,5	-49,6	1,27
30,54	-50,51	1,25
30,58	-51,37	1,21
30,62	-52,17	1,16
30,66	-52,91	1,1
30,7	-53,56	1,01
30,74	-54,13	0,91
30,78	-54,62	0,8
30,82	-55,01	0,68
30,88	-55,32	0,56
